,banco,fecha,texto,src,rt,fav,palabras,country,type,place,desde,sigue_a,lo_siguen
491,citibanamex,2020-10-17 19:44:51,"¡Atención maestros! Ingresa aquí https://t.co/cbBhEMj4Lq y encuentra las películas ""La patrulla de Zula, aventuras en el tiempo"" y ""Supervolcanes"" y vive la ExperienciaPAPALOTE como si estuvieras en el domodigital Citibanamex. ¡No te las pierdas! https://t.co/Lll7ZcT44W",Twitter for Android,3,0,,,,,2020-02-15 03:50:05,152,79
492,citibanamex,2020-10-17 19:43:47,"Citibanamex los odio, los detesto y no sirven pa nada.",Twitter for iPhone,0,0,,,,,2014-03-01 00:51:23,185,946
494,citibanamex,2020-10-17 19:38:54,"Estoy ante una decisión importante y qué mejor que la gente de Twitter. Quiero adquirir un teléfono con iPhone for Life, pero eso significa que cancele mi tarjeta de bbva para irme a Citibanamex. ¿Lo recomiendan? No quiero tener que estar pagando doble anualidad.",Twitter Web App,0,0,"tarjeta,anualidad",,,,2010-03-27 20:15:09,560,333
496,citibanamex,2020-10-17 19:30:00,"Citibanamex de verdad son el peor banco del mundo, procesos deficientes y 0 resolución de problemas. Prefieren colgarte antes de resolver la situación. Pésimo servicio elpeorbanco",Twitter for iPhone,0,0,"servicio,banco,servicio",,,,2020-09-11 20:29:17,30,0
497,citibanamex,2020-10-17 19:17:04,xNoah31 Hola  Te ofrecemos una disculpa.¿Ya intentaste generarlo por medio de BancaNet o en Citibanamex Móvil App si cuentas con NetKey?  Saludos. CT,Sprinklr,0,1,"cuenta,disculpa,ofrece",,,,2009-07-28 21:15:49,74594,161712
498,citibanamex,2020-10-17 19:02:04,yosoyemi123 ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com,Sprinklr,0,0,,,,,2009-07-28 21:15:49,74594,161712
499,citibanamex,2020-10-17 18:56:10,Hola culeros Citibanamex hice una transferencia y no se reflejó hasta días después y le están chingando con los intereses por pago tardío de una tarjeta Profeco que onda? Ya les llame pero no contestan,Twitter for Android,0,0,"tarjeta,transferencia,interes,pago",,,,2020-04-11 14:24:44,21,0
500,citibanamex,2020-10-17 18:50:43,Citibanamex no puedo cancelar una tarjeta y me obligan a pagar la anualidad y aun así no me dejan cancelar una tarjeta de crédito ayuda Profeco CondusefMX,Twitter Web App,0,0,"tarjeta,anualidad",,,,2012-06-25 19:22:07,143,24
501,citibanamex,2020-10-17 18:48:37,Citibanamex Después 3 horas nunca contestaron siguen con la negativa de servicios y siguen inventando cargos sus ejecutivos son nefastos e ineptos no contestan para Cancelar todas las tarjetas es nulo el servicio CondusefMX Profeco,Twitter for Android,0,0,"tarjeta,ejecutivo,servicio,cargo,servicio",,,,2019-09-21 08:35:59,60,3
502,citibanamex,2020-10-17 18:46:43,.Citibanamex te ofrece un descuento permanente del 30% a todos sus clientes para los conciertos digitales de ‘IRREPETIBLE’ ¡Disfruta los mejores eventos desde la comodidad de tu casa! ExperienciasCitibanamex CadaPasoCuenta https://t.co/ASl1U4VFhw https://t.co/VjHggAVcMZ,Twitter for Android,1,0,"cliente,descuento,casa,ofrece",,,,2020-10-08 22:09:44,100,0
503,citibanamex,2020-10-17 18:46:02,"Citibanamex Necesito disponer de mas efectivo del que me entrega el cajero automático de mi cuenta perfiles el día de hoy sábado, ¿Que puedo hacer?",Twitter Web App,0,0,"cuenta,efectivo",,,,2020-10-17 18:22:43,0,0
504,citibanamex,2020-10-17 18:37:23,carmolquin Citibanamex Llevo un mes con el mismo problema no contestan Banamex es el peor Banco,Twitter for Android,0,0,,,,,2019-09-21 08:35:59,60,3
505,citibanamex,2020-10-17 18:29:04,Citibanamex Necesito saber si hay alguna sucursal abieta en el área de Veracruz Boca del Río,Twitter Web App,0,0,sucursal,,,,2020-10-17 18:22:43,0,0
506,citibanamex,2020-10-17 18:24:37,Citibanamex Me podrían indicar si hay alguna sucursal en el area Veracruz Boca del Rio?,Twitter Web App,0,0,sucursal,,,,2020-10-17 18:22:43,0,0
507,citibanamex,2020-10-17 18:18:00,"Citibanamex intente retirar efectivo desde un cajero, se atasco y no me da el efectivo,  el movimiento ya está registrado. Llevo 2 horas intentando comunicarme sin lograrlo!",Twitter for Android,0,0,"atasco,comunicarme,efectivo",,,,2019-01-04 22:09:20,206,16
511,citibanamex,2020-10-17 18:02:23,Citibanamex su línea no permite enlasar cortan la llamada y quiero cancelar mi tarjeta https://t.co/to7NVLKbzH,Twitter for Android,0,0,"tarjeta,llamada",,,,2010-01-04 04:24:53,434,173
512,citibanamex,2020-10-17 17:59:35,sugafullofstars ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com,Sprinklr,0,1,,,,,2009-07-28 21:15:49,74594,161712
514,citibanamex,2020-10-17 17:55:19,Citibanamex cadena de empleados ineficientes activar un token misión imposible y encima majaderos,Twitter for iPhone,0,0,token,,,,2010-08-15 18:55:42,29,177
515,citibanamex,2020-10-17 17:51:32,"Citibanamex no puedo creer que siendo una empresa tan grande y seria, nadie de sus empleados ni en sucursal ni en los números 800 pueda dar solución a nuestra situación. Que decepcionante !!!",Twitter for Android,8,0,sucursal,,,,2020-09-01 03:49:18,170,2
516,citibanamex,2020-10-17 17:50:46,Citibanamex por que es tan difícil hablar con un ejecutivo por teléfono? Llevo 1 hora y nadie puede ayudar.,Twitter for Android,2,0,ejecutivo,,,,2020-09-01 03:49:18,170,2
517,citibanamex,2020-10-17 17:49:56,sztajnszrajber NO COMPREN SEGUROS Citibanamex ContactoCitibmx SUS PÓLIZAS SON ENGAÑOSAS Y TE LAS SUBEN A MAS DEL TRIPLE DE UN AÑO A OTRO Y Citibanamex ContactoCitibmx TE CARGAN EL IMPORTE A TU TARJETA SIN NINGUNA AUTORIZACIÓN Y LO CANCELAS Y NO TE DEVUELVEN TU DINERO ES UN ROBO,Twitter Web App,0,0,,,,,2019-08-15 16:05:54,8,2
518,citibanamex,2020-10-17 17:48:35,Citibanamex me pueden ayudar con una aclaración por qué sus ejecutivos no me quieres hacer el favor de meterla que por qué deben de pasar de 24 a 48 horas pero la operación que hice ya lleva una semana,Twitter for Android,0,0,ejecutivo,,,,2020-09-01 03:49:18,170,2
519,citibanamex,2020-10-17 17:43:50,jorgeberry JohnMAckerman jenarovillamil NO COMPREN SEGUROS Citibanamex ContactoCitibmx SUS PÓLIZAS SON ENGAÑOSAS Y TE SUBEN A MAS DEL TRIPLE DE UN AÑO A OTRO Y Citibanamex ContactoCitibmx TE LO CARGAN A TU TARJETA SIN NINGUNA AUTORIZACIÓN Y LO CANCELAS Y NO TE DEVUELVEN TU DINERO ES UN ROBO,Twitter Web App,0,0,,,,,2019-08-15 16:05:54,8,2
520,citibanamex,2020-10-17 17:41:15,manuelr95896725 NO COMPREN SEGUROS Citibanamex ContactoCitibmx SUS PÓLIZAS SON ENGAÑOSAS Y TE SUBEN A MAS DEL TRIPLE DE UN AÑO A OTRO Y Citibanamex ContactoCitibmx TE CARGAN EL IMPORTE A TU TARJETA SIN NINGUNA AUTORIZACIÓN Y LO CANCELAS Y NO TE DEVUELVEN TU DINERO ES UN ROBO,Twitter Web App,0,0,,,,,2019-08-15 16:05:54,8,2
521,citibanamex,2020-10-17 17:38:10,AsocBancosMx PNUD_Mexico NO COMPREN SEGUROS Citibanamex ContactoCitibmx AsocBancosMx SUS PÓLIZAS SON ENGAÑOSAS DE UN AÑO A OTRO TE SUBEN A MAS DEL TRIPLE Y Citibanamex ContactoCitibmx AsocBancosMx TE CARGAN EL IMPORTE A TU TARJETA SIN NINGUNA AUTORIZACIÓN Y LO CANCELAS Y NO TE DEVUELVEN TU DINERO,Twitter Web App,0,0,,,,,2019-08-15 16:05:54,8,2
522,citibanamex,2020-10-17 17:37:46,Citibanamex qué sucursal tienen abierta en sábado en leon? Llevamos 6 y ninguna....,Twitter for iPhone,0,0,sucursal,,,,2012-08-27 20:45:02,122,18
524,citibanamex,2020-10-17 17:34:42,"FGallardo_88 En Citibanamex estamos para servirte, por favor contáctanos siempre que lo necesites. Será un gusto ayudarte.-DC",Sprinklr,0,0,,,,,2009-07-28 21:15:49,74594,161712
525,citibanamex,2020-10-17 17:33:23,NO COMPREN SEGUROS Citibanamex ContactoCitibmx AsocBancosMx  SUS PÓLIZAS SON ENGAÑOSAS DE UN AÑO A OTRO TE LA SUBEN A MAS DEL TRIPLE Y Citibanamex ContactoCitibmx AsocBancosMx TE CARGAN EL IMPORTE A TU TARJETA SIN NINGUNA AUTORIZACIÓN LO CANCELAS NO TE DEVUELVEN DINERO,Twitter Web App,0,0,,,,,2019-08-15 16:05:54,8,2
526,citibanamex,2020-10-17 17:28:57,"ContactoCitibmx Hola, necesito hacer aclaraciones de mi saldo con una tarjeta costco citibanamex y no tienen asesores telefonicos!!! 😑😑😑",Twitter for Android,0,0,"tarjeta,tc,asesor,aclaracion",,,,2013-12-02 06:21:42,4760,3270
527,citibanamex,2020-10-17 17:22:52,Citibanamex que sucursal abre en sábado en cancún???!!,Twitter for Android,0,0,sucursal,,,,2010-03-07 14:40:57,199,47
528,citibanamex,2020-10-17 17:19:51,"ContactoCitibmx Contrate un Seguro de Casa CBNX, el cual dice: Ganaste un certificado de 300 puntos por contratar esta póliza y ser cliente de Citibanamex.  En menos de 72 horas recibirás vía correo electrónico tu código de activación de este certificado.",Twitter for Android,0,0,"puntos,cliente",,,,2018-01-31 18:57:35,30,1
529,citibanamex,2020-10-17 17:17:59,Citibanamex Hola. Por favor podrían decirme cuales sucursales de CitiBanamex están abiertas hoy sábado en la ciudad de Oaxaca??,Twitter for Android,0,0,sucursal,,,,2010-04-13 21:13:45,4108,708
531,citibanamex,2020-10-17 17:08:12,"luisfernando_hc Te sugerimos validar que estés usando un medio de pago habilitado, recuerda, tarjetas Visa y Mastercard de Citibanamex y que la compra se realice a través de nuestra plataforma, es decir, Mercado Libre. Si la novedad continúa, deberás validar directamente con la entidad bancaria.",CxSocial,0,0,"tarjeta,pago",,,,2012-07-25 20:29:21,50236,162827
532,citibanamex,2020-10-17 17:03:00,"Citibanamex Hola, extravié mi tarjeta, a dónde me puedo comunicar",Twitter for iPhone,0,0,tarjeta,,,,2013-02-15 21:25:25,88,22
534,citibanamex,2020-10-17 17:00:36,Aprovecha nuestra promoción de 3 MesesSinIntereses con tarjetas de crédito Citibanamex.  Válido en compras en nuestra TiendaEnLínea→ https://t.co/4jYqcbzGyA del 12 al 18 de octubre del 2020. https://t.co/Xu9Uhneu0H,Socialbakers,0,5,tarjeta,,,,2012-07-25 20:50:41,9,105027
535,citibanamex,2020-10-17 17:00:01,La Unidad Temporal para atención de COVID19 del Centro Citibanamex seguirá operando gracias al apoyo de la Fund_CarlosSlim 👏🙌😷   https://t.co/vPEi0lzWob,TweetDeck,0,4,,,,,2009-05-04 17:17:28,1285,364056
536,citibanamex,2020-10-17 16:59:22,Citibanamex Hola ¿Que sucursales tienen abiertas en sábado en el área de mty? Me urge disponer de efectivo mayor a 9mil no tengo netkey,Twitter for Android,0,0,"sucursal,netkey,efectivo",,,,2020-07-15 23:39:40,421,21
537,citibanamex,2020-10-17 16:58:15,ribarzabal ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde llevaremos a cabo el registro de tu solicitud:,Sprinklr,0,0,,,,,2009-07-28 21:15:49,74594,161712
538,citibanamex,2020-10-17 16:51:12,"Citibanamex incrementa sus condiciones a los Tarjetas de débito en plena pandemia, incrementando la obligación de $1,000 a $2,000 de saldo promedio mensual, más los gastos obligatorios que debe realizar el cliente, y lo peor, sin notificar. Pueden hacer esto impunemente?",Twitter for Android,0,0,"pandemia,cliente",,,,2016-06-11 20:30:58,60,38
539,citibanamex,2020-10-17 16:49:31,Citibanamex me robaron mi tarjeta y los ejecutivos por teléfono no pueden bloquearla (solo le pusieron un candado) alguna de tus sucursales en Guadalajara está abierta en este momento?,Twitter Web App,0,0,"tarjeta,ejecutivo,sucursal,roba",,,,2012-08-25 02:50:02,1647,140
540,citibanamex,2020-10-17 16:46:52,Esmerii ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde llevaremos a cabo el registro de tu solicitud:,Sprinklr,0,0,,,,,2009-07-28 21:15:49,74594,161712
542,citibanamex,2020-10-17 16:37:22,Citibanamex tiene una semana que tienen retenido mi dinero y no me pueden atender como le hago?,Twitter for Android,0,0,dinero,,,,2012-10-28 05:14:46,71,10
543,citibanamex,2020-10-17 16:36:33,"Citibanamex Hola, tengo dos dias marcando al servicio de atención a clientes porque me están haciendo retiros de mi tarjeta de crédito. Llamo, me dejan en espera y se cuelga la llamada, y me sigue llegando la notificación de otros cargos .COMO LE PUEDO HACER PARA QUE NE ATIENDA UN ASESOR?",Twitter for iPhone,0,0,"tarjeta,retiro,servicio,llamada,cargo,cliente,servicio",,,,2010-01-23 20:42:50,37,18
544,citibanamex,2020-10-17 16:36:25,"Citibanamex miseleccionmx Hola, tengo dos dias marcando al servicio de atención a clientes porque me están haciendo retiros de mi tarjeta de crédito. Llamo, me dejan en espera y se cuelga la llamada, y me sigue llegando la notificación de otros cargos .COMO LE PUEDO HACER PARA QUE NE ATIENDA UN ASESOR?",Twitter for iPhone,0,0,"tarjeta,retiro,servicio,llamada,cargo,cliente,servicio",,,,2010-01-23 20:42:50,37,18
547,citibanamex,2020-10-17 16:32:03,"ML_Ayuda Estoy usando mi tarjeta de Citibanamex, como dice la promoción. Se supone sólo aplica a Citibanamex y Banorte.",Twitter for Android,0,0,tarjeta,,,,2010-07-15 01:52:53,276,203
548,citibanamex,2020-10-17 16:20:55,Tengo más de dos meses queriendo cancelar un par de tarjetas y no tengo respuesta. Citibanamex,Twitter for iPhone,0,1,"tarjeta,respuesta",,,,2018-02-17 22:22:35,236,23
549,citibanamex,2020-10-17 16:20:10,"ML_Ayuda Estoy ingresando el código CITI10 para aprovechar el descuento. La compra es mayor a $1,000 y estoy pagando con Citibanamex. Pero sale esto. https://t.co/WS0hcrgqap",Twitter for Android,0,0,descuento,,,,2010-07-15 01:52:53,276,203
550,citibanamex,2020-10-17 16:14:15,ML_Ayuda por qué no puedo usar el cupón de Citibanamex? Trato de pagar con mi tarjeta y no me respeta el descuento.,Twitter for Android,0,0,"tarjeta,descuento",,,,2010-07-15 01:52:53,276,203
551,citibanamex,2020-10-17 16:03:35,"xNoah31 Opción 3, opción 3, opción 3. En caso de no ser posible por esas alternativas para obtener tu NIP será necesario acudir directamente a la Sucursal Citibanamex de tu preferencia nuevamente, con tu identificación oficial vigente y la Tarjeta de la cual deseas el NIP,",Sprinklr,0,0,,,,,2009-07-28 21:15:49,74594,161712
552,citibanamex,2020-10-17 16:03:14,"xNoah31 Hola, te comentamos que puedes obtener tu NIP en BancaNet o en Citibanamex Móvil App si cuentas con NetKey.  - Desde Audiomático (55 12262639 o 800 0212345) si ingresas con tu número de cliente y número secreto de Audiomático y cuentas con número de celular certificado.",Sprinklr,0,0,"cuenta,cliente",,,,2009-07-28 21:15:49,74594,161712
553,citibanamex,2020-10-17 16:01:35,"WalmartMexico Compre 1 iPhone por medio de la página de ustedes. Se perdió en tránsito y ni ustedes, ni Citibanamex se han querido responsables. Se la han pasado echándose la responsabilidad el uno al otro.",Twitter for iPhone,0,0,,,,,2010-02-09 03:48:30,935,106
554,citibanamex,2020-10-17 15:57:30,romanosanz67 ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde llevaremos a cabo el registro de tu solicitud:,Sprinklr,0,0,,,,,2009-07-28 21:15:49,74594,161712
555,citibanamex,2020-10-17 15:57:21,"De los 890 mil trabajos formales que podrían perderse este año, solo se recuperarían 390 mil en 2021, estima Citibanamex. Y esto se debe a la reactivación, no a una recuperación del empleo, como lo hemos dicho desde CEEF.  https://t.co/lZTCZUJXvH",Twitter for Android,11,0,,,,,2016-01-20 18:07:40,218,35
556,citibanamex,2020-10-17 15:53:40,"romanosanz67 realizarlo a través de cualquiera de las siguientes opciones:  • Banca Electrónica BancaNet • Citibanamex Móvil • Sucursales Automáticas • Sucursales Citibanamex • Cajeros Automáticos • Tiendas departamentales o de autoservicio, conoce cuales son: https://t.co/mNLLglHkEZ",Sprinklr,0,0,"servicio,servicio",,,,2009-07-28 21:15:49,74594,161712
557,citibanamex,2020-10-17 15:53:27,"romanosanz67 Hola, te ofrecemos una disculpa ya que no es posible condonar las comiciones por pago tardío o falta de pago, Citibanamex ofrece alternativa para realizar el pago de tarjetas de crédito. Para realizar el pago de tu tarjeta de Crédito Citibanamex puedes",Sprinklr,0,0,"tarjeta,pago,disculpa,ofrece",,,,2009-07-28 21:15:49,74594,161712
558,citibanamex,2020-10-17 15:38:12,Oye Citibanamex como le hago para que alguien me tome una llamada de reporte de robo de tarjeta? Llevo 2 diss intentando y entre un menú y otro terminan cortando la llamada,Twitter for iPhone,0,0,"tarjeta,llamada,robo",,,,2009-05-01 20:58:03,444,2355
559,citibanamex,2020-10-17 15:29:38,Paque ofrecen créditos en la pinche app si luego no los van a dar Citibanamex,Twitter for Android,0,0,"app,ofrece",,,,2009-10-24 16:08:21,608,1110
560,citibanamex,2020-10-17 15:28:20,Citibanamex alguna sucursal en Nuevo León abre en sábado?,Twitter for Android,0,0,sucursal,,,,2010-01-14 04:45:06,247,105
561,citibanamex,2020-10-17 15:18:19,"ContactoCitibmx Buenos días, disculpen, tengo 17 días sin recibir noticias de ustedes, me podrían indicar por favor con quién me puedo poner en contacto para estos pedidos por favor? Gracias Citibanamex https://t.co/WmJFQAM6dS",Twitter for Android,0,0,,,,,2012-09-02 03:11:08,69,166
562,citibanamex,2020-10-17 15:14:33,"Citibanamex necesito un aumento de mi línea de crédito para el buen fin y no quiero ir a sucursal por el covid19 , dime qué tengo que hacer 😊",Twitter for Android,0,0,sucursal,,,,2014-09-06 21:18:55,87,9
563,citibanamex,2020-10-17 15:08:48,"Amigos si lo ven, peguensele que está bien equipado, trabaja en citibanamex de Santa Marta/ Acatitla. cruisingciudaddeméxico https://t.co/Ty0NruBSio",Twitter for Android,456,0,,,,,2011-05-02 14:17:09,4449,116
564,citibanamex,2020-10-17 15:03:19,luiscti ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde llevaremos a cabo el registro de tu solicitud:,Sprinklr,0,0,,,,,2009-07-28 21:15:49,74594,161712
