,banco,fecha,texto,src,rt,fav,palabras,country,type,place,desde,sigue_a,lo_siguen
143,bbva,2020-10-18 03:37:48,⏰ 72’ minutos de acción del CruzAzul vs Tigres  Gol anulado a la máquina por un fuera de lugar   🔵⚪️0️⃣🆚1️⃣🟠🔵  📻 730 AM   📲 https://t.co/hMClvZ0r3I  Guard1anes2020xW LaVozDelFutbol,Twitter for iPhone,0,2,,,,,2015-06-03 22:32:22,398,22189
145,bbva,2020-10-18 03:28:11,"Decorceramica tiene convenios de descuento con el bbva justo después cuando acabamos el apartamento, POR QUE SON ASÍ, QUE COSTABA SACARLOS HACE DOS MESES, uno comprando los pisos bien caros allá 😭",Twitter for Android,0,1,descuento,,,,2011-11-05 01:22:01,1239,1245
146,bbva,2020-10-18 03:27:08,"BBVA_Mex  tarjeta de credito VIVE, no pasa los puntos en suburbia (hay promocion de puntos dobles) intente en 3 establecimientos. No tengo ninguna restricción en la tarjeta, es como tal todas las tarjetas VIVE. Moda_Suburbia  se echan la bolita que es uno u otro.",Twitter for Android,0,0,"tarjeta,puntos,credito",,,,2011-10-10 07:06:22,12,0
148,bbva,2020-10-18 03:24:02,"Creo que Banamex, BBVA y Banco Azteca ya no sirven...LIC GEREG",Twitter for Android,0,0,,,,,2019-12-29 00:13:13,10,0
149,bbva,2020-10-18 03:24:01,⏰ 60’ minutos de acción del CruzAzul vs Tigres  🔵⚪️0️⃣🆚0️⃣🟠🔵  📻 730 AM   📲 https://t.co/hMClvZ0r3I  Guard1anes2020xW LaVozDelFutbol,Twitter for iPhone,0,1,,,,,2015-06-03 22:32:22,398,22189
150,bbva,2020-10-18 03:19:46,⏰ 55’ minutos de acción del CruzAzul vs Tigres  ❌El “Cabecita” Rodríguez Falla el Penal   🔵⚪️0️⃣🆚0️⃣🟠🔵  📻 730 AM   📲 https://t.co/hMClvZ0r3I  Guard1anes2020xW LaVozDelFutbol,Twitter for iPhone,0,1,,,,,2015-06-03 22:32:22,398,22189
153,bbva,2020-10-18 03:16:22,Tuitero_Rayado El estadio BBVA a ver a Rayados,Twitter for Android,0,4,,,,,2018-11-15 19:06:59,222,354
155,bbva,2020-10-18 03:13:47,"¡En BBVA Provincial estamos de aniversario! Cumplimos 67 años,  celebramos que seguimos apostando y creando oportunidades para todos…  MesdeAniversario AniversarioBBVAProvincial 67añosBBVAProvincial Venezuela QuedateEnCasa https://t.co/5wb2aguua9",Twitter Web App,4,0,,,,,2014-02-24 15:41:50,516,16
156,bbva,2020-10-18 03:12:13,LaClavijo_ bbva davidbarguil ma_camiladiaz JuanPabloCalvas AntonioSanguino MafeCarrascal A mi me pasó algo similar con SantanderMx y con invextarjetas...  ¿A quién podemos acudir?  CondusefMX Profeco AtencionProfeco,Twitter for Android,0,0,tarjeta,,,,2010-09-29 01:23:04,685,648
158,bbva,2020-10-18 03:09:30,"💬| “Seguir creciendo, seguir creyendo”, rogelio7funes   ComentarioRayado BBVA_Mex  ArribaElMonterrey 💙⚪️ https://t.co/g2YrOVq4Xd",Twitter for Android,32,0,,,,,2016-03-31 04:06:03,60,36
159,bbva,2020-10-18 03:09:22,¡ Suena el silbato! comienza la segunda mitad entre CruzAzul y Tigres  🔵⚪️0️⃣🆚0️⃣🟠🔵  📻 730 AM   📲 https://t.co/hMClvZ0r3I  Guard1anes2020xW LaVozDelFutbol,Twitter for iPhone,0,2,,,,,2015-06-03 22:32:22,398,22189
163,bbva,2020-10-18 03:07:30,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/qBqopW78MA vía julioastillero,Twitter for Android,20,0,cuenta,,,,2012-04-21 18:00:56,175612,171993
164,bbva,2020-10-18 03:05:19,BBVA_Mex ¿hay fallas con la app?,Twitter for Android,0,0,app,,,,2015-12-26 22:51:07,221,15
165,bbva,2020-10-18 03:05:10,Guard1anes2020 | Rayados ya arribó a las instalaciones del BBVA para su duelo ante Puebla. Llegó en solo un autobús. 👇  📹: Karinaggz ➡️ https://t.co/PlEIAlKe7z  SomosONCE https://t.co/KmtXFYI8RE,Twitter for Android,2,0,,,,,2010-01-26 22:32:59,1219,729
166,bbva,2020-10-18 03:04:30,¡Terminó el partido! Marcador Final: Rayados 3 - 1 ClubpueblaMX. Los videos están en https://t.co/KjTAsjr8RL,Twitter for iPhone,4,0,,,,,2014-05-24 04:29:20,932,1096
168,bbva,2020-10-18 03:03:26,leonxxxiii BBVA? Deben estar chochos.,Twitter Web App,0,0,,,,,2015-11-24 00:07:46,180,193
169,bbva,2020-10-18 03:03:21,BBVA_Mex porque las app de Bancomer no funcionan o tardan mucho en abrir,Twitter for Android,0,0,app,,,,2018-03-01 05:36:28,755,398
171,bbva,2020-10-18 02:58:09,SinhueCasanova BBVA_Mex Jaja la neta siempre me pasa,Twitter for iPhone,0,0,,,,,2012-03-24 07:08:04,44548,55729
172,bbva,2020-10-18 02:58:00,SancadillaNorte Hace falta un regalito de esos que se acostumbran dar en el BBVA a favor de los lupitos,Twitter for Android,0,0,,,,,2013-02-24 11:48:58,1321,374
173,bbva,2020-10-18 02:57:41,ChicoCheVive Cada que mes me manda una carta Don BBVA_Mex y también me doy cuenta de lo mismo 🤷🏻‍♂️,Twitter for iPhone,0,1,cuenta,,,,2010-07-12 18:27:42,1942,1903
174,bbva,2020-10-18 02:56:05,Torres (BBVA): los fondos para la recuperación deben llegar a la educación https://t.co/YSCTSQ3LOk https://t.co/mTxwW1BaWp,bms_twitter_MercadosNWS,0,0,,,,,2015-11-04 08:47:58,3780,2798
177,bbva,2020-10-18 02:55:12,BBVA Bancomer y SECTUR consolidan el uso de la tecnología BigData para for https://t.co/hvC0Qx6y7o,SocialOomph,0,0,,,,,2017-08-22 14:55:23,316,687
179,bbva,2020-10-18 02:52:18,"BBVA_Mex cómo puedo hacer una transferencia desde mi app ??? Ya no me deja entrar, ayuda por favor!!!",Twitter for iPhone,0,0,"transferencia,app",,,,2010-03-05 01:37:02,137,56
180,bbva,2020-10-18 02:50:41,Vota por tu proyecto favorito de RetoDocs 2020 a partir de hoy sábado 17 y hasta el viernes 23 de octubre y ¡decide al ganador!  Vota ahora: https://t.co/CsZTBnBwEo  Gracias al apoyo de vivepanasonic BBVA_Mex imcine y todos los que aceptaron el reto este año. https://t.co/dz5WIrMiGj,Twitter for iPhone,10,0,,,,,2013-12-21 05:28:31,276,390
181,bbva,2020-10-18 02:48:28,"Suena bien esta medida, ojalá sea en verdad en beneficio del usuario. Y sí, en la app, actualmente exige datos biométricos, eso debería estar a elección del tarjetahabiente 😒. BBVARe_mx BBVA_Mex  https://t.co/y53JT4odsP",Twitter for Android,0,4,"tarjeta,app",,,,2018-09-22 03:38:33,141,19
182,bbva,2020-10-18 02:46:01,⏰40’ minutos de acción del CruzAzul vs Tigres  🔵⚪️0️⃣🆚0️⃣🟠🔵  📻 730 AM   📲 https://t.co/hMClvZ0r3I  Guard1anes2020xW LaVozDelFutbol,Twitter for iPhone,0,2,,,,,2015-06-03 22:32:22,398,22189
183,bbva,2020-10-18 02:45:01,MásLeídas Se ha dado a conocer que usuarios de estos bancos han sido víctimas de fraudes (por quintopodermex) https://t.co/JvS3N24zGt,Twitter for Android,27,0,"banco,fraude",,,,2011-01-05 02:18:09,297,72
184,bbva,2020-10-18 02:40:13,"Bienvenidos al día 2 del HackathonBBVA 💙 iniciamos con nuestro mentor Diego de Granda Google Developer Expert, que nos hablará sobre web components 👩‍💻👨‍💻, no te pierdas esta oportunidad de aprender un poco más. Dale clic. https://t.co/aP1RWRag0s https://t.co/fsekK22bqi",Twitter for Android,6,0,,,,,2010-07-31 03:05:54,3518,2216
187,bbva,2020-10-18 02:35:20,⏰ 30’ minutos de acción del CruzAzul vs Tigres  🔵⚪️0️⃣🆚0️⃣🟠🔵  📻 730 AM   📲 https://t.co/hMClvZ0r3I  Guard1anes2020xW LaVozDelFutbol,Twitter for iPhone,0,0,,,,,2015-06-03 22:32:22,398,22189
188,bbva,2020-10-18 02:35:10,"BBVA_Colombia Les he “ampliado el requerimiento” 1000 veces, no que ya estaba solucionado? Trabajen y cumplan. Mentirosos",Twitter for iPhone,0,0,,,,,2010-10-02 18:06:03,928,1187
189,bbva,2020-10-18 02:34:59,"JhonBeltranP Hola, queremos atender tu solicitud, por favor amplíanos la información de tu requerimiento para poder brindarte una respuesta por mensaje directo. Estamos atentos. ¡Saludos!",Salesforce - Social Studio,0,0,respuesta,,,,2010-08-06 00:58:19,1034,35185
190,bbva,2020-10-18 02:33:55,"nathalyeherrera Hola, queremos atender tu solicitud, por favor amplíanos la información de tu requerimiento para poder brindarte una respuesta por mensaje directo. Estamos atentos. ¡Saludos!",Salesforce - Social Studio,0,0,respuesta,,,,2010-08-06 00:58:19,1034,35185
192,bbva,2020-10-18 02:33:16,Así se ilumina el 🏟️ BBVA tras el triunfo de esta noche. ¡Pronto volveremos! 🔵⚪️🇫🇮 https://t.co/JlnxApuHz1,Twitter for iPhone,0,4,,,,,2020-01-23 10:29:57,3188,1345
193,bbva,2020-10-18 02:33:04,"rynkydynky Hola, queremos atender tu solicitud, por favor amplíanos la información de tu requerimiento para poder brindarte una respuesta por mensaje directo. Estamos atentos. ¡Saludos!",Salesforce - Social Studio,0,0,respuesta,,,,2010-08-06 00:58:19,1034,35185
194,bbva,2020-10-18 02:32:55,"⏰ 26’ minutos de acción del CruzAzul vs Tigres  🚨Guido Pizarro sufre molestias en la pierna, ya entró el cuerpo médico a atenderlo.  🔵⚪️0️⃣🆚0️⃣🟠🔵  📻 730 AM   📲 https://t.co/hMClvZ0r3I  Guard1anes2020xW LaVozDelFutbol",Twitter for iPhone,0,1,,,,,2015-06-03 22:32:22,398,22189
195,bbva,2020-10-18 02:31:42,"Hagan sus apuestas, cuanto se contrae el PIB?   Hacienda            2.0% Moody’s             -1.5 Goldman Sachs-1.6% JP Morgan        -1.8%; Barclays            -2.0% Santander         -2.0%; Credit Suisse    -4.0%  BBVA                  -4.5%  BofA                   -4.5%",Twitter for iPhone,84,0,,,,,2011-03-12 19:13:11,1549,688
196,bbva,2020-10-18 02:31:38,"Pago una docena de chorizos a quien me de un teléfono y me atienda de una el reputo BBVA con todos sus toquen, numerales y 0800 diseñados por un sovietico hdp",Twitter Web App,275,0,,,,,2019-07-15 20:18:54,52,11
197,bbva,2020-10-18 02:31:21,"javcove japonton Años de esa página, sin embargo bbva no dara soporte a apple pay mexico en este inicio.",Echofon,0,1,"app,pay",,,,2009-04-01 18:54:09,665,210
198,bbva,2020-10-18 02:28:36,GeraDuran1 sergioavl136 BBVA 10/10,Twitter for Android,0,1,,,,,2015-12-14 03:25:37,269,224
201,bbva,2020-10-18 02:25:56,⏰ 20’ minutos de acción del CruzAzul vs Tigres  🔵⚪️0️⃣🆚0️⃣🟠🔵  📻 730 AM   📲 https://t.co/hMClvZ0r3I  Guard1anes2020xW LaVozDelFutbol,Twitter for iPhone,0,3,,,,,2015-06-03 22:32:22,398,22189
202,bbva,2020-10-18 02:24:13,El estadio BBVA de Guadalupe es el 3er estadio que habré las puertas a su afición.  Impresionante la afición que asistió 😬,Twitter for Android,4,0,,,,,2014-10-06 01:23:40,5091,5397
207,bbva,2020-10-18 02:18:48,"⏱ 45' | 2T | MTY 2 - 0 PUE  ¡Arraaanca el segundo tiempo en el 🏟️ BBVA!  Que se escuche FamiliaRayada, todos juntos... ¡ARRIBA EL MONTERREY! 💬🗣️  ChilchotaMx ArribaElMonterrey 💙⚪ https://t.co/2hclzCLB5l",Twitter for Android,8,0,,,,,2011-04-17 04:17:27,4522,727
208,bbva,2020-10-18 02:18:15,"Resultado del partido de hoy , correspondiente a la Fecha 9, Liga BBVA Expansion Mx , Torneo Guard1anes 2020. DeportePicanteOficial  LigaBBVAExpansionMx Guard1ane2020 https://t.co/0yLpiMJ7eV",Twitter for iPhone,0,0,,,,,2019-05-17 17:35:26,27,47
209,bbva,2020-10-18 02:16:30,no tengo un bizum de mil euros en el bbva así no merece la pena despertar https://t.co/g7SUPX9CfC,Twitter for iPhone,17,0,,,,,2015-02-02 21:20:19,678,447
210,bbva,2020-10-18 02:15:57,⏰ 10’ minutos de acción del CruzAzul vs Tigres  🔵⚪️0️⃣🆚0️⃣🟠🔵  📻 730 AM   📲 https://t.co/hMClvZ0r3I  Guard1anes2020xW LaVozDelFutbol,Twitter for iPhone,0,4,,,,,2015-06-03 22:32:22,398,22189
211,bbva,2020-10-18 02:13:48,"Fedeguari89 bbva bbva_argentina Bueeeee vess todo asi vossss, seguintirandonde la soga",Twitter for Android,0,1,,,,,2015-04-20 21:50:06,146,100
213,bbva,2020-10-18 02:08:37,FelipeSennaF125 la finalidad de conocer mayor información https://t.co/PJyyzXlA2v (2/3),S1Gateway,0,0,,,,,2013-03-08 17:25:23,40404,106421
214,bbva,2020-10-18 02:06:33,"cuál creen que es el mejor banco?  para mi, bbva.",Twitter for iPhone,0,0,banco,,,,2018-07-31 02:50:45,405,307
215,bbva,2020-10-18 02:03:45,Gol de M. Rodríguez | Cancún 4 - 0 Pumas Tabasco | Liga BBVA Expansión MX https://t.co/KpkQjgovOs LigaMX SienteTuLiga,Microsoft Power Platform,0,0,,,,,2014-01-05 21:43:09,1015,7528
216,bbva,2020-10-18 02:02:47,✨🐐🔥 Chivas aprovecha errores del atlasfc para ganar el Clásico Tapatío 👋  VolverteAVer I TusGuard1anes2020 I LateConFuria   https://t.co/f42Eu21FZV https://t.co/0r2lKNzOCe,TweetDeck,0,67,,,,,2009-09-03 17:07:10,381,4227246
217,bbva,2020-10-18 02:01:58,"J9 Liga BBVA Expansión MX   45' Segundo Tiempo Final.  Finalizó el encuentro, los locales aplastan al conjunto de Pumas Tabasco, goleada en el Andrés Quintana Roo.  cancun_fc 4-0 PumasTabascomx",Twitter for Android,0,0,,,,,2020-06-10 07:15:14,292,144
220,bbva,2020-10-18 01:57:30,BBVA_Mex (\_/) ( •_•) / &gt; ❓  Ojalá que de verdad pudieran ofrecernos más y mejores soluciones para las tarjetas de crédito en clientes afectados por covid....    BBVA.🔵✨,Twitter for Android,0,0,"tarjeta,cliente,ofrece",,,,2011-01-25 23:25:57,255,144
221,bbva,2020-10-18 01:57:22,Arranca nuestra campaña de recaudación “Internetón AMANC Michoacán 2020”.  . Súmate con tu donativo a la cuenta: BBVA Bancomer 0106068464 CLABE 012470001060684643 https://t.co/NFdcU7DoYB,Twitter for iPhone,3,0,cuenta,,,,2010-11-09 00:14:48,624,815
223,bbva,2020-10-18 01:57:02,J9 Liga BBVA Expansión MX   40' Segundo Tiempo  Gooooooool del Cancún FC llegó el gol de Eder Cruz.   cancun_fc 4-0 PumasTabascomx,Twitter for Android,0,0,,,,,2020-06-10 07:15:14,292,144
225,bbva,2020-10-18 01:56:23,"Damos inicio al día 2 del HackathonBBVA 2020 💙, tenemos retos, mentorías y mucho más, no te pierdas ningún detalle en nuestra transmisión en vivo, dale clic aquí. https://t.co/8ESKde98Zh https://t.co/G4Y2LICRu2",Twitter for Android,3,0,,,,,2010-07-31 03:05:54,3518,2216
226,bbva,2020-10-18 01:51:53,J9 Liga BBVA Expansión MX   35' Segundo Tiempo  Gooooooooool llegó el tercero del camiseta 9 Michel Rodríguez!!!   cancun_fc 3-0 PumasTabascomx,Twitter for Android,0,0,,,,,2020-06-10 07:15:14,292,144
227,bbva,2020-10-18 01:51:27,Rayados | El Monterrey venció a Puebla en el BBVA con un cambio notorio en el esquema del Turco. Los detalles del duelo con Adrian_MQ.   ➡️ https://t.co/PlEIAlKe7z  SomosONCE https://t.co/3rkWBVgmtL,TweetDeck,3,0,cambio,,,,2009-12-10 03:09:24,779,1430
228,bbva,2020-10-18 01:51:00,"Por ahí del mes de octubre del 2016 asisti a mi primer hackaton, el de BBVA, y de ahí eran Hackatones tras hackatones 🤣🥺 lo único que me detuvo fue la pandemia 🙃  HackathonBBVA https://t.co/fuZ9u8SwNR",Twitter for Android,0,2,pandemia,,,,2011-01-14 23:10:55,372,132
230,bbva,2020-10-18 01:50:27,japonton En la página de BBVA México ya hay una página referente a Apple Pay.  https://t.co/DwDPuWptV2,Twitter for iPhone,0,1,,,,,2010-05-19 23:16:49,1025,120
231,bbva,2020-10-18 01:50:26,BarronSports El VAR perdió credibilidad hoy en el BBVA al marcar un penal a un jugador que da una plancha 🤔,Twitter for iPhone,0,0,,,,,2018-02-26 22:37:10,762,54
235,bbva,2020-10-18 01:46:14,"J9 Liga BBVA Expansión MX   28' Segundo Tiempo   Otro expulsado para Pumas Tabasco el camiseta 53 y uno para Cancún FC Isaac Díaz se vaaaaa, después del carnaval que se armó previo al cobro del balón parado.  cancun_fc 2-0 PumasTabascomx  LigaBBVAMX LigaExpansionMX",Twitter for Android,0,0,,,,,2020-06-10 07:15:14,292,144
238,bbva,2020-10-18 01:43:19,"90' MTY 3-1 PUE | ¡Y GANÓ LA PANDILLA! Rayados vence a Puebla en el BBVA con goles de Nico Sánchez, Aké Loba y Funes Mori. 🔥 https://t.co/b5N31SQypu",Twitter Web App,8,0,,,,,2011-10-21 21:19:45,159,543
239,bbva,2020-10-18 01:42:40,"teffcode bbva Genial, felicidades!",Twitter for Android,0,0,,,,,2012-12-18 02:58:21,28,7
240,bbva,2020-10-18 01:41:31,"J9 Liga BBVA Expansión MX   25' Segundo Tiempo  La que acaba de fallar el toro díaz, logra cabecear pero da al travesaño.  cancun_fc 2-0 PumasTabascomx",Twitter for Android,0,0,,,,,2020-06-10 07:15:14,292,144
241,bbva,2020-10-18 01:39:37,IvnBurciaga ¡Hola Ivan! Con mucho gusto te brindamos la información de instalación de tu aplicación BBVA en tu dispositivo para poder proporcionarte esta información por favor envíanos un inbox. ¡Saludos!,Zendesk,0,0,,,,,2011-11-24 20:52:23,4298,194002
243,bbva,2020-10-18 01:36:39,"J9 Liga BBVA Expansión MX   20' Segundo Tiempo  Expulsión tras agresión del jugador de Pumas, los universitarios ya jugarán con 10. Brayan Mendoza expulsado.   cancun_fc 2-0 PumasTabascomx",Twitter for Android,0,0,,,,,2020-06-10 07:15:14,292,144
245,bbva,2020-10-18 01:35:18,BBVA_Mex por que cierras con candados acceso a cajeros automáticos NoMamar,Twitter for iPhone,0,0,cajeros,,,,2009-11-13 19:06:45,212,12023
248,bbva,2020-10-18 01:33:28,"LigaBBVAMX | ¡Triunfo de Rayados!  ➡️El conjunto de Rayados venció 3-1 a ClubPueblaMX en el BBVA, y consiguen tres puntos importantes que los colocan en la pelea por un boleto a la Liguilla.  Guard1anes2020 | Jornada14 | XTemporada https://t.co/WiLOfOLDv7",Twitter for Android,0,0,puntos,,,,2016-01-14 20:21:43,764,622
250,bbva,2020-10-18 01:32:44,EstrenaMás y aprovecha que tus puntos valen el doble al pagar tus compras con tu tarjeta de crédito BBVA en Suburbia. https://t.co/w8RZt4dqID https://t.co/e2v5MR4oPa,Twitter for Android,1,0,"tarjeta,puntos",,,,2012-09-25 22:20:30,240,43
251,bbva,2020-10-18 01:31:50,J9 Liga BBVA Expansión MX   15' Segundo Tiempo  Los locales siguen sin incrementar la ventaja.  cancun_fc 2-0 PumasTabascomx,Twitter for Android,0,0,,,,,2020-06-10 07:15:14,292,144
252,bbva,2020-10-18 01:31:29,mlosornio GarnicaGonzalo Trovato2021 No dan turnos para ningún día ni horario. No podes ir. Bbva sucursal 099 reconquista y Perón. Casa central. Slds,Twitter for iPhone,0,0,sucursal,,,,2019-10-28 17:27:14,482,81
253,bbva,2020-10-18 01:30:41,"JarDjangoGaytan JavierG00832321 tigredldescenso info7mty O sea, prefieren ir a quedar 3er lugar que haberle ganado a tigres la primer final en el bbva?",Twitter for iPhone,0,0,,,,,2015-06-04 17:00:48,525,1954
255,bbva,2020-10-18 01:29:52,"BBVA_Mex cajero 0763 en Chihuahua, no funciona.",Twitter for Android,0,0,,,,,2018-02-19 17:10:26,839,451
256,bbva,2020-10-18 01:28:05,"Rayados rogelio7funes BBVA_Mex Vete a la verga Pendejo , vales pura verga !!  Un Gol para deslumbrar Pendejos !!!  Lárgate a River hijo de la verga",Twitter for Android,0,1,,,,,2019-11-08 16:31:42,276,127
259,bbva,2020-10-18 01:26:55,Este año no hubo caídos en BBVA 🥺 https://t.co/7TZyiiBO22,Twitter for Android,0,0,,,,,2011-01-14 23:10:55,372,132
260,bbva,2020-10-18 01:26:27,J9 Liga BBVA Expansión MX   10' Segundo Tiempo  Aunque el marcador se mantiene la posesión del balón sigue siendo para los locales.   cancun_fc 2-0 PumasTabascomx,Twitter for Android,0,0,marcado,,,,2020-06-10 07:15:14,292,144
