,banco,fecha,texto,src,rt,fav,country,type,place,desde,sigue_a,lo_siguen
1500,citibanamex,14/10/2020 17:39,"Citibanamex   este número parece estar llamando para hacer fraude https://t.co/Ub4Rr6Dq5M Tenían mi nombre y mi numero de telefono lo cual casi me hace caer. Sabiendo que ese número esta llamando en nombre de banamex , que es l oque hacen para detenerlos ?",Twitter Web App,0,0,,,,08/12/2012 20:57,376,27
1501,citibanamex,14/10/2020 17:38,"Elver78174138 AgusGnds ElBicho007 miseleccionmx Citibanamex México tiene un récord positivo contra Colombia. México ha tocado la misma cantidad de finales de Copa América en menos tiempo. Colombia ha competido desde 1945, México desde 1993 y dejó de competir en 2016. Qué vegüenza, para los colombianos 😆",Twitter for Android,0,0,,,,27/11/2019 18:38,28,13
1502,citibanamex,14/10/2020 17:36,"Citibanamex más de 40 min en que reciban un correo de un error de un aplicativo suyo, y 2 horas al teléfono. https://t.co/7bfIW0YJgf",Twitter for iPhone,0,0,,,,15/01/2010 02:30,3075,2491
1503,citibanamex,14/10/2020 17:35,"Elver78174138 AgusGnds ElBicho007 miseleccionmx Citibanamex Sin llorar? Jaja tu estas llorando, es facil hablar asi en internet. Los méxicanos somos los mejores boxeadores, y los colombianos son maricones. Por eso puedo romper tu nariz facil hablando así.",Twitter for Android,0,0,,,,27/11/2019 18:38,28,13
1504,citibanamex,14/10/2020 17:32,"ericksio_dany Tus comentarios son importantes para nosotros, si deseas dejar algún comentario para Citibanamex, te pedimos escribirnos a : QueremosEscuchartecitibanamex.com. Quedamos a tus órdenes. –PM",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1505,citibanamex,14/10/2020 17:31,Citibanamex Me llevas? MitziGuzmann,Twitter for iPhone,0,1,,,,30/01/2020 19:37,34,9
1506,citibanamex,14/10/2020 17:31,"Citibanamex CondusefMX  una pregunta, ¿que puedo hacer si banamex me está poniendo trabas para cancelar una tarjeta?",Twitter Web App,0,0,,,,11/04/2016 01:08,71,7
1507,citibanamex,14/10/2020 17:30,"aacle54 Buenas tardes aacle54, lamentamos lo ocurrido, ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1510,citibanamex,14/10/2020 17:28,Citibanamex su servicio es un asco,Twitter Web App,0,0,,,,11/04/2016 01:08,71,7
1511,citibanamex,14/10/2020 17:28,"karim_conk Si no recibiste dicha carta, en tu estado de cuenta del mes de septiembre 2020, llegó la notificación de los nuevos cambios y las nuevas condiciones para evitar la comisión mensual por manejo de cuenta del plan de Renta de la Cuenta Perfiles Citibanamex y para los casos que y",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1512,citibanamex,14/10/2020 17:27,Citibanamex sin saber que hacer ya que tengo que estar acudiendo a realizar depósitos fisicamente,Twitter for iPhone,0,0,,,,23/05/2018 22:40,178,4
1514,citibanamex,14/10/2020 17:26,"Citibanamex es identificacion oficial y  que por fuerza tengo que llevar el ine, y en la pagina de Citibanamex establece comp requisito para poder sacar el netkey cualquiera de esas identificaciónes no se vale creen que es un juego, tengo que continuamente hacer depósitos y me dejan totalme",Twitter for iPhone,0,0,,,,23/05/2018 22:40,178,4
1515,citibanamex,14/10/2020 17:25,"Citibanamex Pesimo servicio, por un error tuve que reinstalar mi app de Citibanamex y se me desconfiguro mi app, acudi a la sucursal Citibanamex atlixco para que nuevamente me activaran mi netkey y lleve mi pasaporte ya que mi ine la perdi y resulta que no pueden aceptar mi pasaporte que no",Twitter for iPhone,0,0,,,,23/05/2018 22:40,178,4
1517,citibanamex,14/10/2020 17:23,slzrms Citibanamex El peor servicio,Twitter for iPhone,0,0,,,,18/04/2009 01:32,151,381
1518,citibanamex,14/10/2020 17:22,Pides un estado de cuenta de Citibanamex y te mandan el zip del zip para unzippear otro zip. whatthezip. Banamex Citibanamex,Twitter Web App,0,0,,,,07/10/2010 19:10,255,1264
1519,citibanamex,14/10/2020 17:22,Citibanamex Estas son mujeres que se quieren y quieren a México y no las pseudofeministas vandalas.,Twitter for Android,0,1,,,,11/10/2019 00:12,344,293
1520,citibanamex,14/10/2020 17:21,"💫Del 12 al 18 de octubre Citibanamex y MercadoPagoMex tienen para ti 3MSI, no esperes más, corre a https://t.co/z7PZj6E4Kn y ¡estrena ya!🛒 https://t.co/lquCVj9UbT",Salesforce - Social Studio,0,2,,,,15/10/2009 13:52,298,20480
1521,citibanamex,14/10/2020 17:19,"Horrible servicio de Citibanamex llevo un mes sin banca electrónica y para cancelar Perfiles lo mismo, ahora para cancelar piden curp impreso, pésimo banco",Twitter for iPhone,0,0,,,,02/06/2009 00:25,399,335
1523,citibanamex,14/10/2020 17:16,"Citibanamex Neta cambiar de esquema de cobro para TD, ya no le convienen como banco :(",Twitter for iPhone,0,0,,,,28/12/2013 13:20,1241,189
1524,citibanamex,14/10/2020 17:14,"CondusefMX recibí un mensaje de texto de Citibanamex en donde están haciendo un cargo a mi cuenta después de 15 minutos contesta una fulana según Mary Medrano y me dice sin revisar q no pueden hacer nada hasta no saber el establecimiento, esperan a que me quiten todo mi dinero",Twitter for Android,0,0,,,,14/09/2018 05:17,84,5
1525,citibanamex,14/10/2020 17:14,"yoshikito Buenas tardes yoshikito, ¿Cuentas con algún producto de citibanamex? Quedamos a la orden. IR",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1528,citibanamex,14/10/2020 17:09,"Citibanamex estoy de acuerdo con las medidas de seguridad del banco pero no en la falta de servicio, llevo más de media hora parada afuera del banco y no me pueden entregar mi tarjeta",Twitter for Android,0,0,,,,02/09/2011 14:35,169,80
1529,citibanamex,14/10/2020 17:08,"Me reúso a ir a Citibanamex para que la gerente TONTA me diga que el pasaporte no es oficial -puedo entrar a un país con él, idiota-  y el INEMexico está más entretenido en sobrevivir que en servir !!!",Twitter Web App,0,0,,,,07/06/2020 02:27,33,23
1530,citibanamex,14/10/2020 17:07,"Hola Citibanamex, pregunta qué sucursales están abiertas EN REALIDAD el día sábado en la ciudad de Puebla?? Hace aproximadamente 1 mes fui a Loreto que aparecía en el Mapa como abierta y No lo estaba. Gracias.",Twitter for Android,0,0,,,,20/10/2015 17:37,33,16
1531,citibanamex,14/10/2020 17:06,"El dólar se vende, este miércoles, a $21.69 en Citibanamex RegístrateGratis https://t.co/D0Gw6HZkOd",Twitter for Android,4,0,,,,10/08/2010 02:33,2057,20480
1532,citibanamex,14/10/2020 17:05,Acabo de recibir este mensaje y yo no reconozco este cargo y en línea no contestan CondusefMX como hago para que Citibanamex de solución https://t.co/CfEA2BCd4y https://t.co/FrdrM5hH5U,Twitter for Android,0,0,,,,14/09/2018 05:17,84,5
1533,citibanamex,14/10/2020 17:05,"Acabo de recibir una llamada para informarme que soy candidato al programa ""estamos contigo"" y me dijeron que entrara en su página y ahí me registrara, pero no encuentro donde realizo el registro. Podrían ayudarme? Citibanamex ContactoCitibmx",Twitter for Android,0,0,,,,26/08/2011 02:54,386,46
1536,citibanamex,14/10/2020 17:02,"Citibanamex una duda rápida, ustedes tienen que la anualidad sea diferida a 3 pagos? 🧐",Twitter for iPhone,0,0,,,,04/06/2011 22:52,166,61
1537,citibanamex,14/10/2020 17:01,"cartagol9 Y ya nos quedamos sin el patrocinio de citibanamex? De ser positivo,  por algún caso especial?",Twitter for Android,0,1,,,,13/04/2010 05:09,294,40
1538,citibanamex,14/10/2020 17:01,"Adquiere tus accesos en https://t.co/hIGiEsu0WW y, si eres clientes Citibanamex, hazlo con el 30% de descuento permanente. ¡La cita es este 8 de noviembre!",Twitter Web App,0,0,,,,17/06/2010 15:51,33,230403
1540,citibanamex,14/10/2020 16:58,"LuisMed38477318 Buenos días Luis, te invitamos emitir tus comentarios y sugerencias para Citibanamex.",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1541,citibanamex,14/10/2020 16:58,odis_rm ElBicho007 miseleccionmx Citibanamex Todavía por el 7-0,Twitter for iPhone,0,0,,,,26/08/2020 23:36,94,33
1542,citibanamex,14/10/2020 16:57,"El dólar se vende a 21.69 pesos en Citibanamex, 8 centavos menos que ayer, con mercados atentos a información de probables vacunas contra el Covid19 RegístrateGratis https://t.co/xhg3s0zHMD",TweetDeck,1,0,,,,11/10/2009 21:22,3676,13140
1543,citibanamex,14/10/2020 16:56,ALexx_reyes Hola. Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde llevaremos a cabo el registro de tu solicitud:,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1544,citibanamex,14/10/2020 16:55,"dulcedianita Hola, Dulce, Para poder obtener tu numero de cliente y te generen una nueva contraseña para ingresar a citibanamex móvil es solamente en sucursal en servicio a clientes con identificación oficial vigente. Seguimos al pendiente -JM",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1545,citibanamex,14/10/2020 16:54,"Citibanamex puto servicio de cagada siempre es lo puto mismo, rateros de cagada",Twitter for iPhone,0,0,,,,08/10/2019 13:39,130,58
1546,citibanamex,14/10/2020 16:54,Citibanamex les pido una dirección de email para exponer un problema de una pyme que en 2 semanas no han podido resolver.,Twitter for Android,0,0,,,,30/06/2012 22:17,750,196
1547,citibanamex,14/10/2020 16:51,"N95515546 Tus comentarios son importantes para nosotros, si deseas dejar algún comentario para Citibanamex, te pedimos escribirnos a : QueremosEscuchartecitibanamex.com. Quedamos a tus órdenes. –PM",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1548,citibanamex,14/10/2020 16:51,"ContactoCitibmx Sucursal Citibanamex Blvd. Lázaro Cárdenas sin sistema para atención a clientes, después de 1 hora de espera",Twitter for iPhone,0,0,,,,23/05/2011 22:04,401,507
1549,citibanamex,14/10/2020 16:49,"ContactoCitibmx hoy me hablaron de un ""Centro Autorizado Citibanamex 805"" para ofrecerme una tarjeta y cuando le pedí info sobre los derechos ARCO me dijo que no tenía esa opción. Le pregunté el nombre de la empresa para la que trabaja no quiso responder INAImexico",Twitter for Android,0,0,,,,31/03/2009 01:44,709,748
1550,citibanamex,14/10/2020 16:39,"milna83 ML_Mexico Citibanamex Estamos presentando una alta demanda de consultas, aguarda un poco más y nuestro equipo especialista se pondrá en contacto contigo, te responderemos al e-mail que tienes registrado en tu cuenta.",CxSocial,0,0,,,,25/07/2012 20:29,50238,162802
1551,citibanamex,14/10/2020 16:39,"Entre las novedades silenciosas que dejó el AppleEvent es que Apple Pay llegará a Mexico. A inicios de mes recibí notificación de citibanamex que la app citipay dejara de funcionar el 20 de octubre, ahora todo cuadra y seguramente estará entre los bancos que adopten Apple Pay https://t.co/YoNI86fFwX",Twitter for iPhone,0,2,,,,16/06/2010 22:27,39,34
1552,citibanamex,14/10/2020 16:38,"milna83 Buenos días Sueños mágicos 😍, ¿ya generaste tu aclaración por parte de Citibanamex? -  AO",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1553,citibanamex,14/10/2020 16:37,Citibanamex en verdad nos creen tan tontos a los clientes? Hoy es 14 de octubre y recibo esto. La respuesta era ayer y aun no la tengo. CondusefMX que mas pruebas de que este banco no cumple https://t.co/gJW3M5l0fD,Twitter for Android,0,0,,,,14/09/2018 05:17,84,5
1555,citibanamex,14/10/2020 16:35,"Citibanamex que está pasando!!! Llevo más de 192 hrs que hice una transferencia y nadie me puede dar respuesta, el sistema audiomatico pésimo! Y ni el banco sabe que hacer, aparte al pedir aclaración la respuesta próxima es el 20 de noviembre!!!",Twitter for Android,0,0,,,,06/04/2011 16:02,93,28
1556,citibanamex,14/10/2020 16:34,ML_Ayuda ML_Mexico Citibanamex Hasta el momento nadie de su equipo especializado se a tomado la molestia de contactarme. Si se tratara de que yo les debiera estoy segura que me marcarían 20 veces al día. ¿Que parte no entienden que requiero ya mi dinero? !!!,Twitter for Android,0,0,,,,21/11/2015 04:37,63,2
1557,citibanamex,14/10/2020 16:31,"Citibanamex pésima su atención al cliente n sucursal, ni por la situación de la pandemia agilizan más su desorden",Twitter for iPhone,0,1,,,,23/05/2011 22:04,401,507
1558,citibanamex,14/10/2020 16:28,paulina_lopezr Hola. Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde llevaremos a cabo el registro de tu solicitud:,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1559,citibanamex,14/10/2020 16:27,Resumen de divisas y mercados Hoy 14 de octubre de 2020 Fuente. Citibanamex  Dólar interbancario: Compra $20.69 / Venta $21.74 Euro: Compra $25.08 / Venta $25.09 Libra: Compra: $27.78 / Venta: $27.79 Yen: Compra: $0.20  / Venta: $0.20 https://t.co/7VtpfBAeA2,Twitter Web App,0,0,,,,06/04/2010 18:18,1183,3361
1560,citibanamex,14/10/2020 16:24,Citibanamex Desde que actualizaron la app es imposible consultar mis movimientos; me envía a una página de Banxico y me pide datos que no tengo... ¡porque precisamente son los que necesito consultar! 👎🏼,Twitter for iPhone,0,0,,,,12/08/2010 16:07,289,115
1561,citibanamex,14/10/2020 16:22,OfTheDirewolves para el interior de la república. De lunes a viernes de 8:00 a 21:00 horas por la opción 2-1-0 o en sucursal citibanamex en servicio a clientes presentándote con identificación oficial vigente y la tarjeta para que sea destruida en tu presencia.,Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1562,citibanamex,14/10/2020 16:21,"Esos de Citibanamex ContactoCitibmx (""por la contingencia"") no tienen ejecutivos para resolver un problema de sus clientes, pero sí chingos para estar molestándote con la venta de productos.",Twitter Web App,0,2,,,,15/04/2010 05:16,1358,1914
1563,citibanamex,14/10/2020 16:19,"rich_ady Hola rich_ady, lamentamos la situación que nos compartes, ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1564,citibanamex,14/10/2020 16:18,"ContactoCitibmx Citibanamex me acaban de llamar Según de su empresa “corroborando” si es q he recibido cargos no reconocidos, porque tienen uno de Metlife en mi tarjeta, me pidieron mis datos que obvio no di, tenían mi nombre completo y la terminación de mi tarjeta...",Twitter for iPhone,0,2,,,,06/03/2007 15:39,1603,781
1566,citibanamex,14/10/2020 16:15,"Buenos días. A ustedes también Citibanamex les bloqueó su cuenta?  Sino, felicidades. Si si, chale, se lo que se siente.",Twitter for iPhone,0,1,,,,07/04/2009 15:00,838,17956
1567,citibanamex,14/10/2020 16:14,"Citibanamex Pues deberían también ver por sus clientes. Sus servicios en sucursal,via app y telefonicos están de la basura",Twitter for Android,0,0,,,,07/08/2014 02:14,94,5
1568,citibanamex,14/10/2020 16:12,"Aquí la evidencia de lo poco que ha hecho México en materia económica frente al COVID19, contrastando con otros países de América Latina. Ernesto Revilla de Citibanamex lo explica. https://t.co/6ssIqy0cqw",Twitter for Android,29,0,,,,14/04/2010 23:08,181,12
1569,citibanamex,14/10/2020 16:11,Malditos bancos los odio de sobremanera Citibanamex ScotiabankMX un servicio pésimo en sucursal y vía telefónica,Twitter for iPhone,0,0,,,,12/12/2009 00:24,294,140
1570,citibanamex,14/10/2020 16:10,"ALBERTHOR_ de ingresos de los últimos 3 meses más recientes. El plazo de atención en sucursal es de 10 días.  Tus comentarios son importantes para nosotros, si deseas dejar algún comentario para Citibanamex, te pedimos escribirnos",Sprinklr,0,1,,,,28/07/2009 21:15,74596,161711
1571,citibanamex,14/10/2020 16:09,Si me llaman para ofrecerme tarjetas y tienen tiempo para mandar correos  con promociones pero me salen con que por contingencia hay pocas personas para atender llamadas Citibanamex 🙄🤦🏻‍♀️,Twitter for Android,0,0,,,,19/04/2012 13:29,818,78
1572,citibanamex,14/10/2020 16:09,Citibanamex llevo 12 llamadas donde su teléfono me cuelga en vez de conectarme con una persona que me pueda ayudar... con todo y que necesito algo de las únicas opciones que ofrecen,Twitter for iPhone,0,0,,,,07/09/2009 21:03,790,1287
1573,citibanamex,14/10/2020 16:06,"Citibanamex  37 minutos al teléfono y contando, y no me pueden atender.... https://t.co/YQXgCit2kL",Twitter for Android,0,0,,,,05/07/2012 06:23,119,62
1574,citibanamex,14/10/2020 16:06,La ayuda telefónica de Citibanamex no sirve para nada. Solo te traen esperando horas y nunca resuelven nada.,Twitter Web App,1,0,,,,29/12/2011 01:00,626,432
1576,citibanamex,14/10/2020 16:03,En Citibanamex trabajan puros pendejos!,Twitter for iPhone,0,0,,,,08/10/2020 15:11,176,41
1577,citibanamex,14/10/2020 16:02,".CorrespondeCine hace una crítica de ""CHICO VENTANA TAMBIEN QUISIERA TENER UN SUBMARINO"", cinta ganadora de la competencia NuevoHorizonte en nuestra 4taEdiciónHíbrida, que hoy se presenta en Autocinema  Citibanamex BlackCanvas2020 UC_oficial   ➡️ https://t.co/HuPKimrBSn https://t.co/1Xm9ZCCbSN",Twitter Web App,0,1,,,,13/07/2017 23:15,94,1772
1578,citibanamex,14/10/2020 16:01,¿Existe un peor banco en México que Citibanamex ?,Twitter Web App,0,0,,,,26/07/2009 19:06,1895,930
1579,citibanamex,14/10/2020 15:58,"VelezMoctezuma DaniYamaMoto, lamentamos tu decisión, para poder llevar a cabo la baja definitiva de tu tarjeta de crédito Citibanamex, puedes comunicarte al 800 021 2345 del interior de la República o de la CDMX",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1580,citibanamex,14/10/2020 15:58,Citibanamex el tiempo de espera de la llamada ya va en 22 minutos cómo puedo pedir una aclaración?,Twitter for Android,0,0,,,,19/04/2012 13:29,818,78
1581,citibanamex,14/10/2020 15:56,Congratulaciones Citi roytrejom Citibank Citibanamex https://t.co/Ampya95JA8,Twitter for iPhone,1,0,,,,13/08/2015 15:28,913,1548
1582,citibanamex,14/10/2020 15:55,lichismo24 ElBicho007 miseleccionmx Citibanamex Ni un chileno,Twitter for Android,0,0,,,,06/04/2019 19:31,295,226
1584,citibanamex,14/10/2020 15:55,"ElBicho007 miseleccionmx Citibanamex Creí que diría Argentina o Brasil pero dijo Peru, PERUUUUI! Jajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajjajajajaja 🤣🤣🤣🤣🤣 https://t.co/KwfxHjwZI5",Twitter for Android,1,0,,,,06/04/2019 19:31,295,226
1586,citibanamex,14/10/2020 15:48,Asi como cobran los de Citibanamex así deberían responder las líneas los hijos de su puta madre,Twitter for iPhone,0,0,,,,28/02/2020 23:55,130,6
1588,citibanamex,14/10/2020 15:44,Citi Picks Jane Fraser to Be Next CEO. Bravo! Primera mujer en un banco de Wall Street! Citi Citibank Citibanamex https://t.co/K5qFRx3eoQ,Twitter for iPhone,0,0,,,,13/08/2015 15:28,913,1548
1589,citibanamex,14/10/2020 15:43,Citibanamex buen día disculpen la molestia podria alguien del departamento de jurídico contactarme para aclarar a algunas dudas por favor,Twitter for Android,0,0,,,,24/07/2011 03:24,106,13
1592,citibanamex,14/10/2020 15:36,"En Telecomm seguimos trabajando para usted y puede continuar realizando en nuestras más de 1,700 sucursales pagos a tarjeta de crédito de los siguientes bancos: Banbajío Banco Azteca BBVA Santander Citibanamex HSBC Inbursa Banorte  Coahuila FelizMiercolesATodos https://t.co/JbsUnq8Opq",Twitter for iPhone,1,0,,,,09/09/2010 02:50,20947,22507
1593,citibanamex,14/10/2020 15:35,"alcantaracc Hola. Para validar Saldos y Movimientos, lo puedes hacer a través de:  - Citibanamex Móvil:  - BancaNet. ¿Con la información proporcionada fue resuelto tu requerimiento?.  Seguimos a tus órdenes. –JC",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1594,citibanamex,14/10/2020 15:35,"Citibanamex en qué número de teléfono atiende un ejecutivo, tengo días tratando de hablar con alguien de su banco y es imposible! Como reportó movimientos no reconocidos?",Twitter for iPhone,0,0,,,,10/08/2011 02:11,203,87
1596,citibanamex,14/10/2020 15:26,Citibanamex .... me haces pasar cada vergüenza! https://t.co/cLsEayDdXZ,Twitter for iPhone,0,0,,,,07/05/2011 02:29,524,277
1597,citibanamex,14/10/2020 15:24,El_Universal_Mx lopezobrador_ Pueden bajar las tasas de créditos hipotecarios bancarios también por favor Citibanamex Banxico lopezobrador_,Twitter for iPhone,0,0,,,,17/03/2010 19:18,226,81
1598,citibanamex,14/10/2020 15:24,"Citibanamex el peor de los servicios, hice el depósito de un cheque en cajero automático jamás se reflejo, quise meter aclaración se corta la llamada y no pude terminar el trámite, necesito mi dinero, exijo pronta solucion",Twitter for iPhone,0,0,,,,02/07/2012 03:05,143,32
1599,citibanamex,14/10/2020 15:21,Citibanamex Me cambie de afore porque me dijeron que me mandarían estado de cuenta y no tengo nada 😡,Twitter for Android,0,0,,,,28/08/2010 02:27,429,199
1600,citibanamex,14/10/2020 15:15,"cartagol9 citibanamex ya no sería patrocinado del rojo? Porque en la posibles playeras no sale, mientras que las otras marcas si🤔🤔",Twitter for Android,0,0,,,,13/10/2020 01:47,103,1
1603,citibanamex,14/10/2020 15:01,"¡Conoce los servicios financieros que tenemos para tu mayor comodidad, recuerda utilizar cubrebocas 😷 y mantener tu distancia para cuidar nuestra salud, te esperamos en PlazaExhibimex! Santander Citibanamex Banorte Inbursa CiBanco BBVA https://t.co/hsJ2J8ps82",TweetDeck,0,0,,,,28/02/2013 04:22,1859,1689
1605,citibanamex,14/10/2020 14:54,Gana el peso mexicano al iniciar operaciones este miércoles el dólar de EU se compra al menudeo en 20.69 y se vende en 21.67. El euro se cotiza en 25.03 y el centenario se mantiene en 50 mil pesos en Citibanamex,Twitter Web App,0,2,,,,11/11/2010 19:38,379,4473
1608,citibanamex,14/10/2020 14:47,Citibanamex Donde puedo descargar la Forma para llenarla antes de llegar a la circursal?,Twitter for iPhone,0,0,,,,16/10/2008 23:53,75,131
1609,citibanamex,14/10/2020 14:46,"No se que espera la sucursal 513 Banamex neza centro para dar un aviso de reapertura , personas de la 3era edad formadas y paradas esperando ContactoCitibmx Citibanamex creo que no les importa",Twitter for iPhone,0,0,,,,04/05/2019 19:04,135,6
1611,citibanamex,14/10/2020 14:45,"GinerPerez1 miseleccionmx Citibanamex Pues no vayas de chulo, ya te gustaría que tu país ganase y fuese el mejor del continente crack.",Twitter for Android,0,0,,,,15/07/2019 18:47,42,4
1614,citibanamex,14/10/2020 14:43,"Banorte, Citibanamex, Principal, Azteca y Coppel son las Afores con más quejas https://t.co/bUJXHxBdUB",Twitter Web App,0,0,,,,07/10/2013 00:22,4971,3170
1616,citibanamex,14/10/2020 14:36,Te odio ContactoCitibmx Citibanamex ; no fuera para fastidiar de contratación de nuevos estarían marcando 3 veces al día... pero para qué no se te pase tu fecha de pago... esperan como ladrones!!! Y para colmo... ni el mugroso estado de cuenta llega 😡😡😡😡,Twitter for iPhone,0,0,,,,15/08/2009 17:33,1008,878
1617,citibanamex,14/10/2020 14:35,AlanCdn_ Ya Citibanamex no nos quiso patrocinar? 🥺 ¿o somos muy pudientes que no necesitamos patrocinio? 😏,Twitter for Android,0,0,,,,23/07/2013 18:07,204,109
1618,citibanamex,14/10/2020 14:35,"alaiin10 Hola alaiin10, lamentamos la situación que nos presentas, ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com en donde",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1619,citibanamex,14/10/2020 14:32,Citibanamex ¿está fallando su aplicación? (Otra vez) ¡llevó días sin poderla usar!,Twitter for iPhone,0,0,,,,06/10/2010 05:58,679,242
1620,citibanamex,14/10/2020 14:29,"astro_jss Hola, te ofrecemos una disculpa por la atención en Sucursal, ¿Te gustaría dejarnos algún comentario o sugerencia para Citibanamex? Por favor indícanos los siguientes datos a nuestra dirección de correo electrónico contactocitibanamexciti.com",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1621,citibanamex,14/10/2020 14:26,"techsantos Por ahí me dijeron que aunque Citibanamex esté dando señales, ellos no van a ser, tampoco me dieron el dato, pero la fuente se puede decir que es confiable. A ver si es cierto!",Twitter for iPhone,0,0,,,,04/03/2009 06:46,445,161
1622,citibanamex,14/10/2020 14:24,"Citibanamex pésimo servicio en sucursal Cuautla Los Arcos. Tienen a las personas formadas afuera, ellos sin abrir y desayunando. Pésimo.",Twitter Web App,0,0,,,,17/08/2011 18:06,1947,302
1624,citibanamex,14/10/2020 14:22,"arthvelazquez Ojo aquí, Citibanamex.",Twitter for iPhone,0,0,,,,10/11/2012 01:28,162,1228
1626,citibanamex,14/10/2020 14:21,Citibanamex Necesito ayuda,Twitter for Android,0,0,,,,20/12/2015 03:19,2606,809
1629,citibanamex,14/10/2020 14:06,"beremonts1 Tus comentarios son importantes para nosotros, si deseas dejar algún comentario para Citibanamex, te pedimos escribirnos a : QueremosEscuchartecitibanamex.com. Quedamos a tus órdenes. –PM",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1630,citibanamex,14/10/2020 14:05,"Citibanamex Me urge hacer un reclamo por un cargo no reconocido, en sucursal me dicen que es por tel, marco y se corta la llamada!!!!!",Twitter for iPhone,0,0,,,,01/07/2009 19:10,801,164
1632,citibanamex,14/10/2020 14:01,"MexicanPromedio México: 551226 3990 Del interior sin costo: 800 110 3990. Tus comentarios son importantes para nosotros, si deseas dejar algún comentario para Citibanamex, te pedimos escribirnos a: QueremosEscuchartecitibanamex.com. Quedamos a tus órdenes. –PM",Sprinklr,0,0,,,,28/07/2009 21:15,74596,161711
1633,citibanamex,14/10/2020 14:00,"JBelemFutura Citibanamex Quizás porque está centrado en vender no en atender. Si optas por llamar  al CAT sus ejecutivos no están disponibles por la pandemia, solo atienden emergencias como robo, bloqueo",Twitter for Android,0,0,,,,12/01/2010 00:51,1822,288
1634,citibanamex,14/10/2020 14:00,Disfruta de un 30% de descuento permanente adquiriendo tus boletos para OCESAIrrepetible con tu tarjeta Citibanamex    👉https://t.co/QhmViWtk7L https://t.co/4DrxMlXG2Y,Twitter Web App,0,0,,,,17/06/2010 15:51,33,230403
1635,citibanamex,14/10/2020 13:59,"Citibanamex ayuda con la app dice que tiene problemas de comunicación, ahora qué pasa ????",Twitter for iPhone,0,0,,,,09/08/2011 07:13,991,233
1636,citibanamex,14/10/2020 13:56,Encuentra aquí la dinámica para ganar un pase de automóvil y disfrutar de una película en el AutocinemaCitibanamex 👇   ¡SUERTE!  https://t.co/YZEGuMG0Ud,Twitter for Android,3,0,,,,14/10/2020 13:48,6,0
1638,citibanamex,14/10/2020 13:50,Oye Citibanamex vas y re chingas a tu madre 1000 veces!!!! Te odioooooooo! Que ganas tengo de perderte de vista para siempre!! https://t.co/KwC5gdkmzv,Twitter for Android,0,0,,,,27/01/2010 06:58,1461,1290
1639,citibanamex,14/10/2020 13:49,"Apple Pay es un hecho que llega a México y lo mas probable es que sea el 20 de octubre, ya que la app Citibanamex Pay dejará de funcionar, por lo que sería el día el lanzamiento DistritoApple Josesesteaga AlanGeek1 https://t.co/sKFHNMnydB",Twitter for iPhone,3,0,,,,12/08/2008 18:34,1245,642
1640,citibanamex,14/10/2020 13:45,"PTM YA DÉJENME CANCELAR, SOY POBRE. Desde hace dos meses que intento y nada más se aparecen para rebajarme la mensualidad 😭 Citibanamex",Twitter for iPad,0,0,,,,27/10/2018 06:20,298,159
1641,citibanamex,14/10/2020 13:44,Del “soy la morra que cambiaron a Movistar” hoy les vengo manejando el “soy la morra que le hicieron contratar un seguro de vida con Citibanamex” 🤠🤡🤡🤡 https://t.co/eFDODtcYqQ,Twitter for iPad,0,2,,,,27/10/2018 06:20,298,159
