,fecha,texto,src,rt,fav
343,2020-10-17 00:52:46,@Coparmex @gdehoyoswalther @jaleynadelapena 3.7% lo reviso ya el BM y BBVA 🤷🏽 Que espera SE y SHCP?,Twitter Web App,0,0
344,2020-10-17 00:51:49,"Pago una docena de chorizos a quien me de un teléfono y me atienda de una el reputo BBVA con todos sus toquen, numerales y 0800 diseñados por un sovietico hdp",Twitter for Android,260,0
345,2020-10-17 00:51:09,@PokzBo @Citibanamex BBVA está muy bien.,Twitter for iPhone,0,1
346,2020-10-17 00:50:20,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/2Gqq87HGuB via @julioastillero,Twitter for iPhone,21,0
347,2020-10-17 00:49:07,"Hablando de abusos, BBVA y Citibanamex, son los bancos con las tarjetas de crédito más caras. https://t.co/VIbqpMlgsG a través de @Milenio",Twitter for Android,19,0
348,2020-10-17 00:46:46,"(\_/)
( •_•)
/ &gt; 🛒 👗

Copia y pega, pero cambia lo que sostiene el conejito por lo que te comprarás con tus Puntos BBVA.🔵✨@BBVA_Mex",Twitter for iPhone,0,0
349,2020-10-17 00:45:32,"El Segundo Round es por los niños de Puebla 
Meta: $450,0000 
Con lo recaudado se donará medicamento para los niños que  se atienden en el Hospital para el niño poblano.
Dona en : 0110098078 BBVA 
Clabe: 012320001100980784
Campeones de la vida NR AC 
Gracias #milagro https://t.co/U2IQob0ksF",Twitter for iPhone,2505,0
350,2020-10-17 00:45:15,@gaby_cam @bbva Por un poco de atención de tan bella y talentosa mujer cualquiera lo haría 🤫🤫🤫🤫😅😅😅😅😅,Twitter for Android,0,0
351,2020-10-17 00:44:44,Ya no existe #Lukita #LukitaBBVA @bbva_peru  ?????,Twitter for Android,0,0
352,2020-10-17 00:44:19,"@lacha El token de bbva es un lujo al lado del nuevo del hsbc. Tebes 3 tipos de token, acceso, transaccion y otro para no se qué. Para cada token tenes que tipear una contraclave. Un asco.",Twitter Web App,0,0
353,2020-10-17 00:44:03,"⏱️ Min 13 || 1T
⚽ #Necaxa 1️⃣◾0️⃣ XOLOS
🏆 Liga BBVA Mx 
#Guard1anes2020 
🏟️ Estadio Victoria 

#SomosRayosMx",Hootsuite Inc.,0,2
354,2020-10-17 00:43:38,[DEPORTES] ¡¿Qué elegancia la de Francia?! Espectacular outfit de Snoop Dogg causa revuelo en La @LigaBBVAMX https://t.co/ESDdfAFiFO https://t.co/NQo3t8eS7X,TweetDeck,0,0
355,2020-10-17 00:42:43,"@bbva Buenas tardes, ocupo de su ayuda por favor.",Twitter for Android,0,0
356,2020-10-17 00:42:27,"@JeGeVaSa @masterkingu @LillyTellez Me imagino que con ésto ya somos Venezuela 🤣🤣🤣🤣😂😂. La recaudación fiscal es la mayor en la historia y siguen con los 2 mil millones de grupo Salinas y falta BBVA, el envío de remesas histórico. La recuperación de empleo por covid19 va bien. Muy negativo amigo.",Twitter for Android,0,0
357,2020-10-17 00:42:25,"Puedes realizar tu donativo a la cuenta de Grupo Altía:
Banco: BBVA 
Cuenta: 0104253027 
CLABE: 012180001042530270  
Referencia: DESPENSAS+APELLIDOS
Envíanos tu comprobante de donativo al correo servicio@grupoaltiaiap.org
.
#LaComidaEnLaBocaEsLuzEnElCorazón #EntregaDeDespensas",Twitter for Android,1,0
358,2020-10-17 00:41:50,¿Cuáles son las consecuencias de la revolución digital en los determinantes del bienestar social? ¿Cómo influye la implementación de las políticas públicas en esta transformación? @rdomenechv y @JavierAndresDom lo analizan en este artículo. ⬇ #DataWork 📖 https://t.co/lfuJCBGcuK,Twitter Web App,4,0
359,2020-10-17 00:41:50,@JungParkAR @martin__da @adrianratam BBVA deja en 3,Twitter for iPhone,0,2
360,2020-10-17 00:40:08,"Ademas BBVA te permite sacar dinero de tu cuenta que solo necesitas y es el que se va a ver, esta super cool porqie en caso de que te roben la tarjeta nada mas pueden hacer uso de ese dinero que tu previamente habias apartado de tu cuenta con mas fondos https://t.co/fyDRyWkAbt",Twitter for iPhone,0,2
361,2020-10-17 00:38:26,@bbva Gracias,Twitter for Android,0,0
362,2020-10-17 00:38:08,@acquirimus Pero definitivamente mejor que cualquier juego de la liga BBVA NACOMER,Twitter for iPhone,0,0
363,2020-10-17 00:37:58,Hoy me llamaron de @bbva para ofrecerme una tarjeta de crédito. Dije que no la quería porque me acosaban. El señor me dijo que por que no había reportado en sucursal. Respondí que no salía por pandemia. Prepárense para la respuesta...,Twitter for Android,68,0
364,2020-10-17 00:37:52,"@gaby_cam @bbva Por eso mejor uso la vieja confiable, aplicación Caller ID, esa no falla, ya no me marcan (bueno, ya no me doy cuenta 😅) https://t.co/LqQikgX4NA",Twitter for Android,0,1
365,2020-10-17 00:37:22,"Quiero que me ayuden a hacer viral esto. Los bancos con unos cafres, especialmente @bbva ¿estamos de acuerdo?

Pero es que ya con la pandemia y sus ""alivios"" se pasaron. 

Abro hilo🧵 https://t.co/BhDwXKcjeA",Twitter for Android,46,0
366,2020-10-17 00:36:19,"El Segundo Round es por los niños de Puebla 
Meta: $450,0000 
Con lo recaudado se donará medicamento para los niños que  se atienden en el Hospital para el niño poblano.
Dona en : 0110098078 BBVA 
Clabe: 012320001100980784
Campeones de la vida NR AC 
Gracias #milagro https://t.co/U2IQob0ksF",Twitter for Android,2505,0
367,2020-10-17 00:35:36,"⏱️ Min 5 || 1T
⚽ #Necaxa 1️⃣◾0️⃣ XOLOS
🏆 Liga BBVA Mx 
#Guard1anes2020 
🏟️ Estadio Victoria 

#SomosRayosMx",Hootsuite Inc.,0,1
368,2020-10-17 00:35:06,"«APOYOS» DE BBVA DURANTE LA PANDEMIA LE COSTARON 15 MILLONES DE PESOS A UNA FAMILIA
Vía @ContrapesoC 
▶️ https://t.co/6PbedetzMl https://t.co/rTne2UUN7T",Twitter for Android,6,0
369,2020-10-17 00:34:15,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/2Gqq87HGuB via @julioastillero,Twitter for Android,21,0
370,2020-10-17 00:33:48,".@BBVA anunció un programa obligatorio de formación en sustentabilidad para sus más de 125,000 empleados en el mundo.

Las capacitaciones incluyen contenidos relacionados a los retos globales como la lucha contra el cambio climático y la inequidad, repasando cada uno de los #ODS. https://t.co/W3hBlwgsFg",Twitter for iPhone,1,0
371,2020-10-17 00:33:10,"@BBVA_Mex me siguen llegando mensajes de WhatsApp donde me notifican que mi cuenta será bloqueada si no verifico mis datos, real o fake? https://t.co/6y8k1mlfW0",Twitter for iPhone,0,0
372,2020-10-17 00:32:50,"@Moda_Suburbia Para que comprar con tarjeta @bbva si cuando no te envían los productos la empresa @Moda_Suburbia no te reembolsa a  la tarjeta.. y dice que por seguridad, pero no sé a qué se refiere esa seguridad me podría explicar @Profeco https://t.co/m9T5OawZFf",Twitter for Android,0,0
373,2020-10-17 00:31:34,"@MichDiaz_ @jazminaquinomx @BBVA_Mex Ve a la App y borra el almacenamiento, te da otros 3 intentos https://t.co/IP8DsTAkQK",Twitter for Android,0,6
374,2020-10-17 00:30:20,Si eres cuentahabiente de Santander o BBVA cuidado con esto (por QuintoPoder) https://t.co/4BqkBJiUsu,Twitter Web App,0,0
375,2020-10-17 00:30:09,"Quiero que me ayuden a hacer viral esto. Los bancos con unos cafres, especialmente @bbva ¿estamos de acuerdo?

Pero es que ya con la pandemia y sus ""alivios"" se pasaron. 

Abro hilo🧵 https://t.co/BhDwXKcjeA",Twitter for iPhone,46,0
376,2020-10-17 00:30:05,Alguien va tiene problemas para acceder a la App de @BBVA_Mex !?,Twitter for iPhone,0,0
377,2020-10-17 00:29:35,Datos macro #EEUU: el dato ventas al por menor de agosto podría tener impacto en el intradía si registra una acusada desviación respecto al consenso de analistas. Analizamos en directo el dato de la mano de @RamonBCliment en #BBVATrader desde las 14:25h ➡ https://t.co/lIyqqD2eoR,Twitter for Android,1,0
378,2020-10-17 00:28:47,@Erwinsanz1 @Alexiers16 @HuaweiMobileMx @BBVA_Mex @AppGallery Al menos la de Santander ya está,Twitter for Android,0,0
379,2020-10-17 00:28:42,"@Moda_Suburbia Dónde me explicaron ""por seguridad no pueden hacer el reembolso a la tarjeta @bbva https://t.co/ZsfbCPevh4",Twitter for Android,0,0
380,2020-10-17 00:28:37,@Elnomada9 @MORCILLA17 No puede ser. En serio @bbva_peru ???,Twitter for Android,3,0
381,2020-10-17 00:28:20,@PedroEmmert @bbva Jajajaja no me juzgues,Twitter for iPhone,0,0
382,2020-10-17 00:27:56,@Elnomada9 @MORCILLA17 No puede ser. En serio @bbva_peru ???,Twitter for Android,3,0
383,2020-10-17 00:27:52,"@Elnomada9 @CereOficial @MORCILLA17 @bbva_peru Ya habia leido aqui, que el @bbva tenia conflictos con el extranjero, al venezolano le cuesta que le den plastico... Por eso ni e averiguado en ese banco..",Twitter for Android,0,0
384,2020-10-17 00:27:50,@VELEV3N @bbva ¿nos adoptas?,Twitter for iPhone,0,1
385,2020-10-17 00:26:16,Ese dinero yo no lo tuve que mover ni tuve que descargar mil apps o ver conferencias. Solo por tener mi cuenta en bbva pude hacerlo y ps esta perrisimo porque son +50 pesos que no tenia y ahora ya tengo 🥰 y con eso me compro dos cuernitos Alfredo 🥰🥰,Twitter for iPhone,0,1
386,2020-10-17 00:26:15,"@Moda_Suburbia me podrán contestar por seguridad de que no pueden hacer mi reembolso al medio de pago que realice a la tarjeta de débito @bbva ,  podrían asesorarme @Profeco https://t.co/lHt8Vy9o9e",Twitter for Android,0,0
387,2020-10-17 00:26:11,"El día de hoy les voy a compartir algo que todos deberían saber y hacer. 

1. Única razón para tener cuenta en BBVA:",Twitter for iPhone,0,2
388,2020-10-17 00:25:09,"El Segundo Round es por los niños de Puebla 
Meta: $450,0000 
Con lo recaudado se donará medicamento para los niños que  se atienden en el Hospital para el niño poblano.
Dona en : 0110098078 BBVA 
Clabe: 012320001100980784
Campeones de la vida NR AC 
Gracias #milagro https://t.co/U2IQob0ksF",Twitter for iPhone,2505,0
389,2020-10-17 00:24:52,"$BBVA en una década ha perdido el 85% de su capitalización,  ya vale casi igual que Femsa $FMX #TRMX https://t.co/jWEC96HEzR",Twitter for iPhone,5,0
390,2020-10-17 00:24:36,"@onlysaymeDiego Hola Diego, gracias por escribirnos, queremos atender el inconveniente presentado, seguimos a la espera de que por favor amplíanos la información de tu requerimiento por Mensaje Directo. Estamos atentos. Un saludo.",Salesforce - Social Studio,0,0
391,2020-10-17 00:23:52,"@onlysaymeDiego Hola Diego, gracias por escribirnos, queremos atender el inconveniente presentado, por favor amplíanos por Mensaje Directo la información de tu requerimiento. Estamos atentos. Un saludo.",Salesforce - Social Studio,0,0
392,2020-10-17 00:23:36,@CereOficial @MORCILLA17 @bbva_peru Paquesepa!!! Ahora también hay bancos “bamba “😂,Twitter for iPhone,0,1
393,2020-10-17 00:23:29,"El Segundo Round es por los niños de Puebla 
Meta: $450,0000 
Con lo recaudado se donará medicamento para los niños que  se atienden en el Hospital para el niño poblano.
Dona en : 0110098078 BBVA 
Clabe: 012320001100980784
Campeones de la vida NR AC 
Gracias #milagro https://t.co/U2IQob0ksF",Twitter for Android,2505,0
394,2020-10-17 00:23:03,"@ashcricasuh Hola, gracias por escribirnos, queremos atender el inconveniente presentado, seguimos a la espera de que por favor nos amplíes la información de tu requerimiento y nos brindes la información solicitada por Mensaje Directo. Estamos atentos. Un saludo.",Salesforce - Social Studio,0,0
395,2020-10-17 00:22:40,@Moda_Suburbia me piden explicar por la seguridad de que no puedes hacer mi reembolso a mi tarjeta @bbva https://t.co/pNC9Z3Xcac,Twitter for Android,0,0
396,2020-10-17 00:22:20,@Alexiers16 @HuaweiMobileMx @BBVA_Mex @AppGallery No debe de tardar ya hay varios bancos,Twitter for Android,0,0
397,2020-10-17 00:22:05,@Elnomada9 @MORCILLA17 No puede ser. En serio @bbva_peru ???,Twitter for Android,3,0
398,2020-10-17 00:22:03,"@ashcricasuh Hola, por tu seguridad te recomendamos que no envíes tu información personal de manera pública, te sugerimos eliminar esta publicación y enviarnos tus datos por mensaje privado. Realizaremos la revisión de tu caso por este medio. ¡Saludos!",Salesforce - Social Studio,0,0
399,2020-10-17 00:21:36,"Pago una docena de chorizos a quien me de un teléfono y me atienda de una el reputo BBVA con todos sus toquen, numerales y 0800 diseñados por un sovietico hdp",Twitter for Android,260,0
400,2020-10-17 00:21:29,@Elnomada9 @MORCILLA17 No puede ser. En serio @bbva_peru ???,Twitter for iPhone,3,0
401,2020-10-17 00:20:15,"@AlcaldiaMHmx hoy caminando por Masarik y Anatole France frente a BBVA, mi pie cayó en una rendija de la coladera lastimándome, afortunadamente no me lo rompí pero traigo mucho dolor!!!",Twitter for iPhone,0,0
402,2020-10-17 00:19:26,"@aeromaldo Hola John, agradecemos tu comentario, recuerda que trabajamos de tu mano para hacer las cosas más sencillas. Un saludo.",Salesforce - Social Studio,0,0
403,2020-10-17 00:19:23,"@Moda_Suburbia @profeco @bbva si compre en  tienda en línea Suburbia y no mandaron completo el pedido, el reembolso debe ser al mismo medio de pago, o porque quieren que vaya uno a una sucursal Suburbia por efectivo",Twitter for Android,0,0
404,2020-10-17 00:18:45,"@OwanLay Hola Owan, el mensaje que nos compartes es fraudulento el BBVA no solicita el ingreso de tus datos y claves personales a través de enlaces. Asimismo, nuestra área encargada ya tiene conocimiento para la seguridad de nuestros clientes. ¡Gracias por alertarnos!",S1Gateway,0,1
405,2020-10-17 00:18:09,Atención @bbva_peru y @PoliciaPeru  he recibido el siguiente mensaje a mi teléfono celular. https://t.co/UzXp77vXjb,Twitter for iPhone,0,1
406,2020-10-17 00:17:56,#Peru en el banco BBVA le están cobrando 50 soles mensuales “de mantenimiento “ a los extranjeros.... qué tal? @MORCILLA17,Twitter Web App,4,0
407,2020-10-17 00:16:10,"Pago una docena de chorizos a quien me de un teléfono y me atienda de una el reputo BBVA con todos sus toquen, numerales y 0800 diseñados por un sovietico hdp",Twitter Web App,260,0
408,2020-10-17 00:16:09,@Moda_Suburbia @Profeco  me pueden explicar porque seguridad no puede hacer el reembolso a tarjeta @bbva si fue el medio de algo.. Suburbia no entiendo esto.. me quieres dar en sucursal efectivo cuando pague con tarjeta https://t.co/4HIf6O3Ic2,Twitter for Android,0,0
409,2020-10-17 00:15:39,@BBVA_Mex no puedo usar mi app no te autorizo mis datos biométricos voy a tener que mover mi dinero a otro banco mientras tanto no puedo usar tu app que asco!!!,Twitter for iPhone,0,0
410,2020-10-17 00:15:20,"@AlcaldiaMHmx hoy al cruzar Masarik y Anatole France en frente de BBVA caminando mi pie cayó en una de las rendijas de la coladera lastimándome, afortunadamente no me lo rompí pero si me lo torcí y traigo dolor e inflamación 😢. Están peligrosas sus coladeras!",Twitter for iPhone,0,0
411,2020-10-17 00:15:13,@BBVA_Colombia Eso lo entiendo para cuidades principales pero para los municipios donde la mayoría son gente de campo que no poseen smartphones y mebos planes de internet es ilógico esas restricciones en los cajeros automáticos por qué no dejan que los clientes eligan como sacar su dinero?,Twitter for Android,0,0
412,2020-10-17 00:15:12,@BBVA_Colombia luego me aparece que contacte a la línea BBVA dónde por ningún opción lo atienden a uno  parece que mi cuenta está bloqueada porque no me permite pagar de forma electrónicamente,Twitter for Android,0,0
413,2020-10-17 00:13:45,"Pago una docena de chorizos a quien me de un teléfono y me atienda de una el reputo BBVA con todos sus toquen, numerales y 0800 diseñados por un sovietico hdp",Twitter for Android,260,0
414,2020-10-17 00:13:14,@soyzaqi @Carlitosok9 @Miguel_Boggiano @HSBC_AR @bbva_argentina El HSBC puso una máquina en la suc de Santa Fe y pueyrredon q entrega hasta $ 250k. Tenes q pedir turno para acceder.,Twitter for iPhone,0,0
415,2020-10-17 00:11:30,@yicometas segun yo bbva es bueno y qualitas apesta,Twitter for iPhone,0,0
416,2020-10-17 00:10:33,"La nueva tarjeta de BBVA no tiene números impresos, sólo tu nombre: https://t.co/jytjfQ95Sp https://t.co/p7ouGa2tSp",Twitter for iPhone,9,0
417,2020-10-17 00:10:32,"Hablando de trabajo, acabo de ver las historias de mi amigo @jorgefavela_ quien es asesor de Redes Sociales en @BBVA_Mex, muchas felicidades por un año de felicidad, porque cuando uno ama su trabajo todo se disfruta 👏🏼👏🏼👏🏼
¡Brindo contigo con otro licuado!",Twitter for iPhone,1,0
418,2020-10-17 00:10:30,"@bbva no puedo usar mi banca móvil por qué a huevo quieres que acepte el reconocimiento facial, a un no resuelves mis dudas anteriores. No daré mi identidad digital (dactilar y rostro) a tu app móvil, entiende chingao, quita tu letrero.",Twitter for Android,0,0
419,2020-10-17 00:10:00,Son tantas cosas que salen de @BBVA_Mex que ya no sé ni a donde irme. Ya iré buscando otro banco.,Twitter Web App,0,0
420,2020-10-17 00:09:55,"BBVA lanza Aqua, su 1ª tarjeta q no tiene impreso el número de la tarjeta ni la fecha de caducidad y el CVV es dinámico(Solo tiene impreso el nombre del cliente.)
reforzaran la seguridad al usar la tarjeta para hacer compras, ahora tendrás que acceder a la app. https://t.co/YLrpXqrCsj",Twitter for iPhone,82,0
